birdName,dateTime,island,txFromDuskyId,txChannel,txDateOn,txDateOff
Ahu,2022-07-19 14:17:00,Anchor,2613chick,47,2022-06-04 15:15:00,2022-07-19 14:17:00
Pearl,2022-07-19 13:10:00,Whenua Hou,3012,51,2021-07-10 11:20:00,2022-07-19 13:10:00
Tumeke,2022-07-16 14:55:00,Whenua Hou,2964,1,2021-07-03 11:27:00,2022-07-16 14:55:00
Owha,2022-07-16 13:31:00,Whenua Hou,2664,67,2022-05-09 19:07:00,2022-07-16 13:31:00
Tukaha,2022-07-15 14:15:00,Whenua Hou,3022,61,2021-07-03 15:40:00,2022-07-15 14:15:00
Titapu,2022-07-15 12:00:00,Whenua Hou,3055,99,2021-07-08 14:30:00,2022-07-15 12:00:00
Suzanne,2022-07-14 14:20:00,Whenua Hou,3032,71,2021-07-01 10:22:00,2022-07-14 14:20:00
Tiwhiri,2022-07-13 13:30:00,Anchor,0,0,2022-04-27 09:30:00,2022-07-13 13:30:00
Jean,2022-07-12 14:15:00,Whenua Hou,2968,5,2021-07-15 13:15:00,2022-07-12 14:15:00
Moss,2022-07-12 11:57:00,Whenua Hou,3043,85,2021-06-27 12:27:00,2022-07-12 11:57:00
Zephyr,2022-07-12 11:30:00,Whenua Hou,2982,19,2021-07-02 14:20:00,2022-07-12 11:30:00
Sue,2022-07-11 14:55:00,Whenua Hou,3042,84,2021-07-16 10:51:00,2022-07-11 14:55:00
Queenie,2022-07-11 13:30:00,Whenua Hou,2976,13,2021-07-19 10:34:00,2022-07-11 13:30:00
Sinbad,2022-07-10 15:35:00,Whenua Hou,3018,57,2021-07-04 14:54:00,2022-07-10 15:35:00
Merekara,2022-07-10 13:09:00,Whenua Hou,2851,94,2022-07-05 13:35:00,2022-07-10 13:09:00
Pounamu,2022-07-09 15:53:00,Whenua Hou,2779,22,2021-09-17 20:25:00,2022-07-09 15:53:00
Stumpy,2022-07-09 15:00:00,Whenua Hou,3030,69,2021-07-08 12:16:00,2022-07-09 15:00:00
Solstice,2022-07-09 12:45:00,Whenua Hou,2994,31,2021-07-02 15:37:00,2022-07-09 12:45:00
Alice,2022-07-09 12:44:00,Whenua Hou,2984,21,2021-07-05 12:45:00,2022-07-09 12:44:00
Whaea Jane,2022-07-09 11:12:00,Whenua Hou,2858,2,2021-07-19 11:15:00,2022-07-09 11:12:00
Phantom,2022-07-07 13:00:00,Whenua Hou,0,0,,2022-07-07 13:00:00
Ruth,2022-07-05 14:20:00,Whenua Hou,2998,35,2021-07-02 14:05:00,2022-07-05 14:20:00
Bella,2022-07-05 14:10:00,Whenua Hou,3006,45,2021-07-08 10:38:00,2022-07-05 14:10:00
Merekara,2022-07-05 13:35:00,Whenua Hou,2945,94,2022-05-30 14:19:00,2022-07-05 13:35:00
Awarua,2022-07-05 13:26:00,Whenua Hou,3026,65,2021-06-27 15:26:00,2022-07-05 13:26:00
Margaret-maree,2022-07-05 12:00:00,Whenua Hou,3014,53,2021-07-04 11:18:00,2022-07-05 12:00:00
Weheruatanga-o-te-po,2022-07-04 16:20:00,Whenua Hou,2966,3,2021-07-10 14:08:00,2022-07-04 16:20:00
Rakiura,2022-07-04 15:00:00,Whenua Hou,3028,67,2021-07-11 13:10:00,2022-07-04 15:00:00
Aranga,2022-07-04 13:00:00,Whenua Hou,2972,9,2021-07-05 12:47:00,2022-07-04 13:00:00
Tohu,2022-07-02 15:35:00,Whenua Hou,3000,37,2021-06-26 11:25:00,2022-07-02 15:35:00
Komaru,2022-07-02 14:05:00,Whenua Hou,3053,97,2021-07-03 13:40:00,2022-07-02 14:05:00
Kuihi,2022-07-02 12:35:00,Whenua Hou,2980,17,2021-07-10 11:26:00,2022-07-02 12:35:00
Hera,2022-07-02 12:30:00,Whenua Hou,3041,83,2021-07-03 15:40:00,2022-07-02 12:30:00
Esperance,2022-07-02 11:10:00,Whenua Hou,2970,7,2021-06-26 14:45:00,2022-07-02 11:10:00
Cyndy,2022-07-01 14:05:00,Whenua Hou,3036,75,2021-06-26 11:58:00,2022-07-01 14:05:00
Luke,2022-07-01 13:45:00,Whenua Hou,3002,39,2021-07-02 12:20:00,2022-07-01 13:45:00
Nora,2022-07-01 12:28:00,Whenua Hou,3009,48,2021-06-29 11:45:00,2022-07-01 12:28:00
Gulliver,2022-07-01 12:20:00,Whenua Hou,2992,29,2021-07-03 12:00:00,2022-07-01 12:20:00
Cascade,2022-06-23 12:48:00,Anchor,2659,85,2022-05-12 12:40:00,2022-06-23 12:48:00
Ariki,2022-06-20 11:13:00,Anchor,3071,16,2021-08-14 12:40:00,2022-06-20 11:13:00
Te Kingi,2022-06-14 15:00:00,North Island,0,0,2022-03-25 08:00:00,2022-06-14 15:00:00
Moana,2022-06-14 13:30:00,Anchor,2711,25,2022-05-08 13:01:00,2022-06-14 13:30:00
Andy,2022-06-12 13:50:00,Whenua Hou,160.200,8,2022-05-15 19:00:00,2022-06-12 13:50:00
Lierz,2022-06-12 12:53:00,Whenua Hou,2630chick,93,2022-05-15 19:00:00,2022-06-12 12:53:00
Wai,2022-06-11 15:06:00,Anchor,2398,55,2022-05-07 11:20:00,2022-06-11 15:06:00
Turuapo,2022-06-08 14:33:00,Whenua Hou,2623chick,82,2022-05-11 19:05:00,2022-06-08 14:33:00
Sushil,2022-06-08 13:50:00,Whenua Hou,2601chick,18,2022-05-11 19:20:00,2022-06-08 13:50:00
Olive,2022-06-08 13:25:00,Anchor,2714,45,2022-05-03 12:58:00,2022-06-08 13:25:00
Kevin,2022-06-08 13:00:00,Whenua Hou,2602chick,20,2022-05-17 18:45:00,2022-06-08 13:00:00
Elsie,2022-06-05 14:00:00,Whenua Hou,2765,8,2021-07-19 12:12:00,2022-06-05 14:00:00
Tangiwai,2022-06-05 11:00:00,Whenua Hou,2624chick,82,2022-05-05 18:30:00,2022-06-05 11:00:00
Ahu,2022-06-04 15:15:00,Anchor,0,0,,2022-06-04 15:15:00
Lilibet,2022-06-04 15:00:00,Anchor,0,0,,2022-06-04 15:00:00
Kawa,2022-06-04 10:15:00,Anchor,2597chick,13,2022-05-12 16:39:00,2022-06-04 10:15:00
Mokonui,2022-06-04 10:00:00,Anchor,2608chick,31,2022-05-12 16:57:00,2022-06-04 10:00:00
Rupi,2022-06-03 13:25:00,Whenua Hou,160.750,63,2022-05-06 15:28:00,2022-06-03 13:25:00
Bloxham,2022-06-03 11:20:00,Whenua Hou,2621chick,77,2022-05-08 19:30:00,2022-06-03 11:20:00
Stefan,2022-06-01 14:30:00,Whenua Hou,160.748,63,2022-05-03 18:50:00,2022-06-01 14:30:00
Hector,2022-05-31 16:20:00,Whenua Hou,2628chick,86,2022-05-08 21:20:00,2022-05-31 16:20:00
Willans,2022-05-31 10:42:00,Te Kakahu,2599chick,16,2022-05-04 20:43:00,2022-05-31 10:42:00
Joy,2022-05-30 16:47:00,Te Kakahu,2594chick,4,2022-05-06 19:35:00,2022-05-30 16:47:00
Ngaio,2022-05-30 16:10:00,Te Kakahu,2596chick,11,2022-05-05 18:52:00,2022-05-30 16:10:00
Merekara,2022-05-30 14:19:00,Whenua Hou,2632chick,94,2022-05-03 20:00:00,2022-05-30 14:19:00
Tuarima,2022-05-30 12:43:00,Whenua Hou,160.240,12,2022-05-03 19:25:00,2022-05-30 12:43:00
Kaiako,2022-05-28 14:25:00,Whenua Hou,2612chick,46,2022-04-30 19:25:00,2022-05-28 14:25:00
Madison,2022-05-25 15:43:00,Anchor,2942,91,2020-08-14 11:30:00,2022-05-25 15:43:00
Madeline,2022-05-24 14:39:00,Whenua Hou,2626chick,84,2022-05-01 19:20:00,2022-05-24 14:39:00
Thrum,2022-05-21 15:18:00,Anchor,2616chick,60,2022-04-26 19:20:00,2022-05-21 15:18:00
Ave,2022-05-21 14:49:00,Anchor,2595chick,10,2022-04-26 19:20:00,2022-05-21 14:49:00
Paroro,2022-05-21 14:15:00,Anchor,2620chick,75,2022-04-26 18:30:00,2022-05-21 14:15:00
Aella,2022-05-21 14:15:00,Anchor,2629chick,90,2022-04-26 18:30:00,2022-05-21 14:15:00
Ongaonga,2022-05-19 14:30:00,Anchor,2603chick,22,2022-04-13 19:15:00,2022-05-19 14:30:00
Tuterakipaua,2022-05-19 13:30:00,Anchor,2600chick,17,2022-04-13 19:15:00,2022-05-19 13:30:00
Kevin,2022-05-17 18:45:00,Whenua Hou,160.970,85,2022-05-13 18:35:00,2022-05-17 18:45:00
Awhina,2022-05-17 13:45:00,Anchor,2606chick,27,2022-04-23 19:15:00,2022-05-17 13:45:00
Paritu,2022-05-16 13:02:00,Anchor,2607chick,28,2022-04-22 19:10:00,2022-05-16 13:02:00
Mason,2022-05-16 12:30:00,Whenua Hou,2602chick,20,2022-04-30 19:32:00,2022-05-16 12:30:00
Ursula,2022-05-16 12:25:00,Anchor,2619chick,72,2022-04-22 19:10:00,2022-05-16 12:25:00
Lierz,2022-05-15 19:00:00,Whenua Hou,0,0,,2022-05-15 19:00:00
Andy,2022-05-15 19:00:00,Whenua Hou,0,0,,2022-05-15 19:00:00
Pukaea,2022-05-15 12:50:00,Anchor,2618chick,65,2022-04-21 18:50:00,2022-05-15 12:50:00
Ata Rangi,2022-05-15 11:55:00,Anchor,2615chick,58,2022-04-21 18:50:00,2022-05-15 11:55:00
Kevin,2022-05-13 18:35:00,Whenua Hou,0,0,,2022-05-13 18:35:00
Hautoka,2022-05-13 13:39:00,Anchor,2631chick,94,2022-04-19 19:30:00,2022-05-13 13:39:00
Torua,2022-05-13 13:15:00,Anchor,2609chick,32,2022-04-19 19:30:00,2022-05-13 13:15:00
Ta Tipene,2022-05-12 17:00:00,Whenua Hou,160.970,85,2022-04-28 20:20:00,2022-05-12 17:00:00
Mokonui,2022-05-12 16:57:00,Anchor,0,0,,2022-05-12 16:57:00
Kawa,2022-05-12 16:39:00,Anchor,0,0,2022-04-27 09:30:00,2022-05-12 16:39:00
Cascade,2022-05-12 12:40:00,Anchor,2627chick,85,2022-04-13 21:00:00,2022-05-12 12:40:00
Matilda,2022-05-12 11:30:00,Anchor,2633chick,95,2022-04-13 21:00:00,2022-05-12 11:30:00
Sushil,2022-05-11 19:20:00,Whenua Hou,0,0,,2022-05-11 19:20:00
Turuapo,2022-05-11 19:05:00,Whenua Hou,0,0,,2022-05-11 19:05:00
Ururangi ,2022-05-11 14:56:00,Anchor,2610chick,35,2022-04-18 21:10:00,2022-05-11 14:56:00
Uenuku,2022-05-11 14:13:00,Anchor,2622chick,78,2022-04-18 21:10:00,2022-05-11 14:13:00
Rosemary,2022-05-11 11:00:00,Anchor,2608chick,31,2022-04-19 19:25:00,2022-05-11 11:00:00
Apollo,2022-05-10 18:00:00,Whenua Hou,2630chick,93,2022-04-28 20:20:00,2022-05-10 18:00:00
Valerie,2022-05-10 15:30:00,Whenua Hou,2601chick,18,2022-04-24 20:45:00,2022-05-10 15:30:00
Waihopai,2022-05-10 15:00:00,Anchor,3066,11,2021-09-24 13:33:00,2022-05-10 15:00:00
Manakouri,2022-05-10 14:50:00,Whenua Hou,160.200,8,2022-04-24 20:45:00,2022-05-10 14:50:00
Roria,2022-05-10 13:31:00,Anchor,2597chick,13,2022-04-17 20:00:00,2022-05-10 13:31:00
Owha,2022-05-09 19:07:00,Whenua Hou,2623chick,82,2022-04-27 20:20:00,2022-05-09 19:07:00
Hector,2022-05-08 21:20:00,Whenua Hou,0,0,,2022-05-08 21:20:00
Bloxham,2022-05-08 19:30:00,Whenua Hou,0,0,,2022-05-08 19:30:00
Moana,2022-05-08 13:01:00,Anchor,2605chick,25,2022-04-09 19:50:00,2022-05-08 13:01:00
Wai,2022-05-07 11:20:00,Anchor,2614chick,54,2022-04-08 17:10:00,2022-05-07 11:20:00
Luna,2022-05-07 10:32:00,Anchor,2604chick,23,2022-04-15 19:30:00,2022-05-07 10:32:00
Kanawera,2022-05-07 09:38:00,Te Kakahu,3121,69,2021-10-21 10:25:00,2022-05-07 09:38:00
Joy,2022-05-06 19:35:00,Te Kakahu,0,0,,2022-05-06 19:35:00
Rupi,2022-05-06 15:28:00,Whenua Hou,0,0,,2022-05-06 15:28:00
Fergus,2022-05-06 12:00:00,Te Kakahu,3113,61,2021-09-16 18:10:00,2022-05-06 12:00:00
Ngaio,2022-05-05 18:52:00,Te Kakahu,0,0,,2022-05-05 18:52:00
Tangiwai,2022-05-05 18:30:00,Whenua Hou,0,0,,2022-05-05 18:30:00
Ako,2022-05-05 14:37:00,Te Kakahu,3065,10,2021-10-20 16:35:00,2022-05-05 14:37:00
Pakiki,2022-05-05 14:00:00,Anchor,2598chick,13,2022-04-13 19:57:00,2022-05-05 14:00:00
Rata,2022-05-05 11:48:00,Te Kakahu,2983,20,2021-10-21 15:24:00,2022-05-05 11:48:00
Willans,2022-05-04 20:43:00,Te Kakahu,0,0,,2022-05-04 20:43:00
Taeatanga,2022-05-04 15:50:00,Te Kakahu,3013,52,2021-10-20 15:50:00,2022-05-04 15:50:00
Merekara,2022-05-03 20:00:00,Whenua Hou,0,0,,2022-05-03 20:00:00
Tuarima,2022-05-03 19:25:00,Whenua Hou,0,0,,2022-05-03 19:25:00
Stefan,2022-05-03 18:50:00,Whenua Hou,0,0,,2022-05-03 18:50:00
Olive,2022-05-03 12:58:00,Anchor,2625chick,83,2022-04-12 20:00:00,2022-05-03 12:58:00
Madeline,2022-05-01 19:20:00,Whenua Hou,0,0,,2022-05-01 19:20:00
Mason,2022-04-30 19:32:00,Whenua Hou,0,0,,2022-04-30 19:32:00
Kaiako,2022-04-30 19:25:00,Whenua Hou,0,0,,2022-04-30 19:25:00
Ta Tipene,2022-04-28 20:20:00,Whenua Hou,0,0,,2022-04-28 20:20:00
Apollo,2022-04-28 20:20:00,Whenua Hou,0,0,,2022-04-28 20:20:00
Owha,2022-04-27 20:20:00,Whenua Hou,0,0,,2022-04-27 20:20:00
Tiwhiri,2022-04-27 09:30:00,North Island,3063,8,2021-08-14 10:26:00,2022-04-27 09:30:00
Kawa,2022-04-27 09:30:00,South,2611chick,43,2022-04-08 17:10:00,2022-04-27 09:30:00
Ave,2022-04-26 19:20:00,Anchor,0,0,,2022-04-26 19:20:00
Thrum,2022-04-26 19:20:00,Anchor,0,0,,2022-04-26 19:20:00
Aella,2022-04-26 18:30:00,Anchor,0,0,,2022-04-26 18:30:00
Paroro,2022-04-26 18:30:00,Anchor,0,0,,2022-04-26 18:30:00
Manakouri,2022-04-24 20:45:00,Whenua Hou,0,0,,2022-04-24 20:45:00
Valerie,2022-04-24 20:45:00,Whenua Hou,0,0,,2022-04-24 20:45:00
Awhina,2022-04-23 19:15:00,Anchor,0,0,,2022-04-23 19:15:00
Ursula,2022-04-22 19:10:00,Anchor,0,0,,2022-04-22 19:10:00
Paritu,2022-04-22 19:10:00,Anchor,0,0,,2022-04-22 19:10:00
Matamua,2022-04-22 15:01:00,Whenua Hou,2601chick,18,2022-04-04 21:00:00,2022-04-22 15:01:00
Ata Rangi,2022-04-21 18:50:00,Anchor,0,0,,2022-04-21 18:50:00
Pukaea,2022-04-21 18:50:00,Anchor,0,0,,2022-04-21 18:50:00
Torua,2022-04-19 19:30:00,Anchor,0,0,,2022-04-19 19:30:00
Hautoka,2022-04-19 19:30:00,Anchor,0,0,,2022-04-19 19:30:00
Rosemary,2022-04-19 19:25:00,Anchor,0,0,,2022-04-19 19:25:00
Uenuku,2022-04-18 21:10:00,Anchor,0,0,,2022-04-18 21:10:00
Ururangi ,2022-04-18 21:10:00,Anchor,0,0,,2022-04-18 21:10:00
Roria,2022-04-17 20:00:00,Anchor,0,0,,2022-04-17 20:00:00
Luna,2022-04-15 19:30:00,Anchor,0,0,,2022-04-15 19:30:00
Matilda,2022-04-13 21:00:00,Anchor,0,0,,2022-04-13 21:00:00
Cascade,2022-04-13 21:00:00,Anchor,0,0,,2022-04-13 21:00:00
Pakiki,2022-04-13 19:57:00,Anchor,0,0,,2022-04-13 19:57:00
Ongaonga,2022-04-13 19:15:00,Anchor,0,0,,2022-04-13 19:15:00
Tuterakipaua,2022-04-13 19:15:00,Anchor,0,0,,2022-04-13 19:15:00
Olive,2022-04-12 20:00:00,Anchor,2613chick,47,2022-04-07 20:04:00,2022-04-12 20:00:00
Moana,2022-04-09 19:50:00,Anchor,0,0,,2022-04-09 19:50:00
Kawa,2022-04-08 17:10:00,Anchor,0,0,,2022-04-08 17:10:00
Wai,2022-04-08 17:10:00,Anchor,0,0,,2022-04-08 17:10:00
Olive,2022-04-07 20:04:00,Anchor,0,0,,2022-04-07 20:04:00
Hinemoa,2022-04-06 17:00:00,Whenua Hou,0,0,2021-12-31 18:34:00,2022-04-06 17:00:00
Jester,2022-04-05 17:00:00,Hauturu,3156,7,2021-09-12 13:30:00,2022-04-05 17:00:00
Blades,2022-04-05 15:00:00,Hauturu,3158,37,2021-09-19 14:46:00,2022-04-05 15:00:00
Matamua,2022-04-04 21:00:00,Whenua Hou,0,0,,2022-04-04 21:00:00
Juanma,2022-04-04 11:36:00,Whenua Hou,3019,58,2021-06-29 12:55:00,2022-04-04 11:36:00
Te Kingi,2022-03-25 08:00:00,North Island,3109,56,2021-09-18 10:26:00,2022-03-25 08:00:00
Tomua,2022-03-24 22:27:00,Whenua Hou,Stu's Test Harness 1,25,2022-02-16 14:32:00,2022-03-24 22:27:00
Roha,2022-03-24 15:15:00,Anchor,3101,48,2021-08-14 13:33:00,2022-03-24 15:15:00
Ra,2022-03-18 20:15:00,Anchor,3148,98,2021-09-24 15:25:00,2022-03-18 20:15:00
Jemma,2022-03-11 09:00:00,South,3103,50,2021-09-22 10:32:00,2022-03-11 09:00:00
Mati-ma,2022-03-09 14:20:00,Whenua Hou,0,0,2022-01-11 09:00:00,2022-03-09 14:20:00
Tuarua,2022-03-03 23:30:00,Whenua Hou,0,0,2020-02-03 11:00:00,2022-03-03 23:30:00
Tomua,2022-02-16 14:32:00,Whenua Hou,2999,36,2021-07-15 09:30:00,2022-02-16 14:32:00
Hondy,2022-02-12 23:28:00,Whenua Hou,2426,84,2020-01-07 16:25:00,2022-02-12 23:28:00
Mati-ma,2022-01-11 09:00:00,Whenua Hou,3047,91,2021-07-14 08:40:00,2022-01-11 09:00:00
Hinemoa,2021-12-31 18:34:00,Invercargill,2997,34,2021-07-20 21:00:00,2021-12-31 18:34:00
Sirocco,2021-12-07 22:50:00,Petrel,2859,3,2020-09-11 11:15:00,2021-12-07 22:50:00
Manawanui,2021-11-14 12:35:00,Pearl,2781,24,2020-07-17 15:15:00,2021-11-14 12:35:00
Chicory,2021-11-14 09:50:00,Pearl,2926,74,2020-08-20 13:49:00,2021-11-14 09:50:00
Elliott,2021-11-12 13:20:00,Pearl,2933,81,2020-08-22 11:24:00,2021-11-12 13:20:00
Wolf,2021-11-11 17:17:00,Pearl,2791,34,2020-07-08 13:12:00,2021-11-11 17:17:00
Sage,2021-11-11 13:38:00,Pearl,2940,89,2020-08-22 10:16:00,2021-11-11 13:38:00
Scotty,2021-11-11 10:50:00,Pearl,2836,79,2021-11-11 10:50:00,2021-11-11 10:50:00
Scotty,2021-11-11 10:50:00,Pearl,2836,79,2020-07-23 11:55:00,2021-11-11 10:50:00
Mackenzie,2021-11-10 16:15:00,Pearl,2910,57,2020-08-21 11:53:00,2021-11-10 16:15:00
Scratch,2021-11-10 10:48:00,Pearl,2919,67,2020-09-03 12:05:00,2021-11-10 10:48:00
Hugh,2021-10-23 14:13:00,Anchor,2763,6,2020-07-25 14:50:00,2021-10-23 14:13:00
Meri,2021-10-22 13:00:00,Anchor,0,0,2021-02-14 13:45:00,2021-10-22 13:00:00
Manaaki,2021-10-22 11:00:00,Anchor,0,0,2021-02-14 13:10:00,2021-10-22 11:00:00
Palmersan,2021-10-22 10:45:00,Te Kakahu,2753a,65,2020-07-30 12:15:00,2021-10-22 10:45:00
Rata,2021-10-21 15:24:00,Te Kakahu,2777,20,2020-07-03 13:05:00,2021-10-21 15:24:00
Mahli,2021-10-21 13:40:00,Te Kakahu,2817,60,2020-07-29 16:00:00,2021-10-21 13:40:00
Makorea,2021-10-21 12:05:00,Te Kakahu,2889,35,2020-08-15 11:25:00,2021-10-21 12:05:00
Kanawera,2021-10-21 10:25:00,Te Kakahu,2924,72,2020-08-03 13:45:00,2021-10-21 10:25:00
Moorhouse,2021-10-20 19:07:00,Te Kakahu,2748a,25,2020-08-03 10:49:00,2021-10-20 19:07:00
Ninihi,2021-10-20 16:59:00,Te Kakahu,2908,55,2020-08-15 10:15:00,2021-10-20 16:59:00
Ako,2021-10-20 16:35:00,Te Kakahu,2797,40,2020-07-31 15:05:00,2021-10-20 16:35:00
Taeatanga,2021-10-20 15:50:00,Te Kakahu,2934,82,2020-07-28 12:35:00,2021-10-20 15:50:00
Kura,2021-10-20 14:31:00,Te Kakahu,2906,53,2020-07-30 14:11:00,2021-10-20 14:31:00
Ruapuke,2021-10-20 13:35:00,Te Kakahu,2905,52,2020-07-31 15:05:00,2021-10-20 13:35:00
Rimu,2021-10-20 13:25:00,Te Kakahu,2827,70,2020-07-29 10:56:00,2021-10-20 13:25:00
Aumaria,2021-10-20 13:25:00,Te Kakahu,2868,13,2020-07-28 14:54:00,2021-10-20 13:25:00
Awhero,2021-10-16 13:21:00,Anchor,2891,37,2020-08-14 14:29:00,2021-10-16 13:21:00
Deans,2021-10-15 11:40:00,Anchor,2902,49,2020-08-15 13:08:00,2021-10-15 11:40:00
Eva,2021-10-14 12:30:00,Anchor,2767,10,2020-07-13 12:24:00,2021-10-14 12:30:00
Wendy,2021-10-13 12:45:00,Hauturu,2465,77,2020-09-26 13:30:00,2021-10-13 12:45:00
Clout,2021-10-09 15:05:00,Anchor,2949,99,2020-08-13 12:45:00,2021-10-09 15:05:00
Trevor,2021-10-09 14:00:00,Anchor,2946,96,2020-08-17 13:36:00,2021-10-09 14:00:00
Whetu,2021-10-09 12:00:00,Anchor,2912,59,2020-08-25 12:53:00,2021-10-09 12:00:00
Tamahou,2021-10-08 10:32:00,Anchor,2899,46,2020-09-02 13:20:00,2021-10-08 10:32:00
Kuia,2021-10-06 11:15:00,Anchor,2898,44,2020-09-05 13:50:00,2021-10-06 11:15:00
Verity,2021-10-05 13:45:00,Anchor,2837,80,2020-08-10 15:40:00,2021-10-05 13:45:00
JEM,2021-10-05 11:40:00,Anchor,2927,75,2020-09-01 14:30:00,2021-10-05 11:40:00
Evohe,2021-10-05 11:30:00,Anchor,2892,38,2020-08-25 10:39:00,2021-10-05 11:30:00
Huarangi,2021-10-05 09:00:00,North Island,0,0,2021-07-07 10:50:00,2021-10-05 09:00:00
Kenneth,2021-10-04 16:05:00,Anchor,2874,19,2020-08-09 12:26:00,2021-10-04 16:05:00
Aio,2021-10-04 15:50:00,Anchor,2917,64,2020-09-01 15:20:00,2021-10-04 15:50:00
Ranger,2021-10-04 12:45:00,Anchor,2833,76,2020-07-24 12:32:00,2021-10-04 12:45:00
Manu,2021-10-03 15:15:00,Anchor,2872,17,2020-08-25 15:20:00,2021-10-03 15:15:00
Hine Taumai,2021-10-03 12:35:00,Anchor,2886,32,2020-08-16 15:30:00,2021-10-03 12:35:00
Waikawa,2021-10-03 12:25:00,Anchor,2925,73,2020-08-21 10:38:00,2021-10-03 12:25:00
Atareta,2021-10-03 11:05:00,Anchor,2944,93,2020-08-21 11:50:00,2021-10-03 11:05:00
Horopito,2021-10-03 10:15:00,Anchor,2883,29,2020-08-30 14:38:00,2021-10-03 10:15:00
Tiwai,2021-10-02 12:40:00,Hauturu,2957,25,2020-10-21 13:10:00,2021-10-02 12:40:00
Kotahitanga,2021-10-01 11:37:00,Anchor,2929,77,2020-08-10 13:30:00,2021-10-01 11:37:00
Gale,2021-09-30 13:59:00,Anchor,2799,42,2020-07-05 14:45:00,2021-09-30 13:59:00
Hanariki,2021-09-30 12:22:00,Anchor,2825,68,2020-07-12 13:40:00,2021-09-30 12:22:00
Toitiiti,2021-09-30 10:37:00,Anchor,2775,18,2020-08-15 15:55:00,2021-09-30 10:37:00
Galaxy,2021-09-27 15:11:00,Anchor,2785,28,2020-07-04 15:37:00,2021-09-27 15:11:00
Hokonui,2021-09-27 13:20:00,Anchor,2904,51,2020-08-27 13:35:00,2021-09-27 13:20:00
Toiora,2021-09-27 11:15:00,Anchor,2809,52,2020-07-22 15:08:00,2021-09-27 11:15:00
Oraka,2021-09-26 15:50:00,Anchor,2895,41,2020-07-17 13:50:00,2021-09-26 15:50:00
Flossie,2021-09-26 11:20:00,Hauturu,2950,10,2020-09-25 14:10:00,2021-09-26 11:20:00
Tiaka,2021-09-24 15:28:00,Hauturu,2955,60,2020-09-25 11:25:00,2021-09-24 15:28:00
Ra,2021-09-24 15:25:00,Anchor,2948,98,2020-08-20 14:09:00,2021-09-24 15:25:00
Waihopai,2021-09-24 13:33:00,Anchor,2866,11,2020-08-30 03:02:00,2021-09-24 13:33:00
Tutanekai,2021-09-24 12:45:00,Anchor,2864,9,2020-08-20 12:49:00,2021-09-24 12:45:00
Ruggedy,2021-09-23 15:47:00,Anchor,2751a,45,2020-08-18 14:00:00,2021-09-23 15:47:00
Alison,2021-09-23 12:36:00,Anchor,2913,60,2020-07-12 15:30:00,2021-09-23 12:36:00
George,2021-09-23 10:14:00,Anchor,2885,31,2020-08-14 13:37:00,2021-09-23 10:14:00
Ngatapa,2021-09-22 15:23:00,Anchor,2918,66,2020-08-27 15:30:00,2021-09-22 15:23:00
Yasmine,2021-09-22 14:50:00,Anchor,2930,78,2020-08-17 13:55:00,2021-09-22 14:50:00
Basil,2021-09-22 12:30:00,Anchor,2884,30,2020-08-22 14:07:00,2021-09-22 12:30:00
Tuterangi,2021-09-22 12:10:00,Anchor,2896,42,2020-08-24 11:08:00,2021-09-22 12:10:00
Jemma,2021-09-22 10:32:00,Anchor,2903,50,2020-08-24 12:53:00,2021-09-22 10:32:00
Blades,2021-09-19 14:46:00,Hauturu,2958,45,2020-09-22 14:30:00,2021-09-19 14:46:00
Horton,2021-09-18 16:20:00,Anchor,2880,26,2020-08-29 12:03:00,2021-09-18 16:20:00
Te Here,2021-09-18 12:45:00,Anchor,2941,90,2020-08-15 13:40:00,2021-09-18 12:45:00
Te Kingi,2021-09-18 10:26:00,Anchor,2909,56,2020-08-24 12:55:00,2021-09-18 10:26:00
Pounamu,2021-09-17 20:25:00,Whenua Hou,2985,22,2021-07-10 13:18:00,2021-09-17 20:25:00
Jack,2021-09-17 18:32:00,Te Kakahu,2756a,85,2020-07-29 14:26:00,2021-09-17 18:32:00
Tau Kuhurangi,2021-09-17 17:26:00,Te Kakahu,2943,92,2020-07-29 13:05:00,2021-09-17 17:26:00
Elwin,2021-09-17 15:50:00,Te Kakahu,2945,94,2020-07-29 17:25:00,2021-09-17 15:50:00
Hau,2021-09-17 15:26:00,Anchor,2935,83,2020-09-03 13:30:00,2021-09-17 15:26:00
Adelaide,2021-09-17 13:30:00,Te Kakahu,2928,76,2020-07-28 11:43:00,2021-09-17 13:30:00
Mukeke,2021-09-17 12:21:00,Te Kakahu,2870,15,2020-07-30 15:30:00,2021-09-17 12:21:00
Big Nick,2021-09-17 12:05:00,Anchor,2849,92,2020-08-16 15:20:00,2021-09-17 12:05:00
Percy,2021-09-17 11:20:00,Te Kakahu,2920,68,2020-07-31 12:03:00,2021-09-17 11:20:00
Major,2021-09-17 10:46:00,Anchor,2921,69,2020-08-27 13:00:00,2021-09-17 10:46:00
Boomer,2021-09-17 09:20:00,Anchor,2757a,95,2021-02-15 10:17:00,2021-09-17 09:20:00
Dusky,2021-09-17 08:35:00,Te Kakahu,2878,23,2020-07-29 09:45:00,2021-09-17 08:35:00
Fergus,2021-09-16 18:10:00,Te Kakahu,2773,16,2020-07-10 16:01:00,2021-09-16 18:10:00
Hillary,2021-09-16 16:05:00,Te Kakahu,2938,87,2020-08-27 12:43:00,2021-09-16 16:05:00
